rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/std,train/learning_rate,train/clip_range,train/clip_fraction,train/loss,train/explained_variance,train/approx_kl,train/n_updates
15.18918293,2048,19.72,1,1094,1,,,,,,,,,,,
21.90335694,4096,23.92,2,877,4,-0.012530038578552194,0.5404068956384436,-4.253668853640557,0.9973627924919128,0.0003,0.2,0.089208984375,0.11884820461273193,-0.5771815776824951,0.011538735,10
42.08568381,6144,32.88,3,842,7,-0.026872831943910568,0.47843240750953553,-4.224206736683845,0.98138028383255,0.0003,0.2,0.182177734375,0.20754820108413696,0.3792644739151001,0.01818565,20
63.250230380000005,8192,42.2,4,826,9,-0.026512544878642075,0.5596361530944705,-4.169577072560787,0.9640369415283203,0.0003,0.2,0.172509765625,0.2054286003112793,0.28913283348083496,0.01609256,30
75.65234285999999,10240,46.18,5,819,12,-0.021699597170663765,0.5016249952837825,-4.134104153513908,0.9563195109367371,0.0003,0.2,0.141845703125,0.17960861325263977,0.0995054841041565,0.012266535,40
99.15669038000001,12288,55.47,6,806,15,-0.02160720384126762,0.3331132348626852,-4.1279099360108376,0.9585333466529846,0.0003,0.2,0.146240234375,0.10492362827062607,0.3140764832496643,0.011371601,50
123.79381446000001,14336,64.15,7,802,17,-0.02020294310641475,0.3397099071647972,-4.11449773311615,0.9491321444511414,0.0003,0.2,0.125537109375,0.14509494602680206,0.36339282989501953,0.009959706,60
144.34123226000003,16384,71.3,8,798,20,-0.019444746569206472,0.25718041430227456,-4.102642461657524,0.9510881304740906,0.0003,0.2,0.15498046875,0.1051035076379776,0.4942229390144348,0.013859672,70
166.68970123000003,18432,79.41,9,791,23,-0.019694715515652206,0.23590002357959747,-4.088533781468868,0.9412100315093994,0.0003,0.2,0.14990234375,0.07621198892593384,0.6573867201805115,0.01182579,80
181.91534475000003,20480,84.67,10,786,26,-0.017318399186478928,0.15769801129354163,-4.078393916785717,0.9437019228935242,0.0003,0.2,0.144580078125,0.05954119563102722,0.7523985356092453,0.012084324,90
190.73560078000006,22528,88.09,11,787,28,-0.015607911605911795,0.059515363068203445,-4.087379062175751,0.9443308711051941,0.0003,0.2,0.138037109375,0.0009617963805794716,0.9021551385521889,0.011306446,100
200.73552607999997,24576,91.69,12,785,31,-0.01704744432645384,0.05905081599485129,-4.080799782276154,0.9418673515319824,0.0003,0.2,0.1412109375,0.0036521684378385544,0.9210788384079933,0.01235022,110
210.44083327000004,26624,95.26,13,785,33,-0.010587398996722185,0.012385114734934177,-4.073809422552586,0.9400341510772705,0.0003,0.2,0.091259765625,-0.00014352798461914062,0.9765887465327978,0.008623436,120
219.58543509999996,28672,98.61,14,784,36,-0.010435555162257516,0.03438179863878758,-4.059477753937244,0.9327983856201172,0.0003,0.2,0.084912109375,-0.005631333217024803,0.9566706940531731,0.00855647,130
224.23331066000003,30720,100.21,15,781,39,-0.013148358497710433,0.005949125033657765,-4.037449677288532,0.9261723160743713,0.0003,0.2,0.11787109375,0.000936602707952261,0.9896717285737395,0.009942833,140
231.29525518999998,32768,102.29,16,780,41,-0.014329944842029364,0.006893351649341639,-4.007700938731432,0.9158881306648254,0.0003,0.2,0.108544921875,-0.019111059606075287,0.9898854596540332,0.009204531,150
235.27801433999997,34816,103.79,17,780,44,-0.01948260634235339,0.012089488823403372,-3.9909486941993237,0.9147360920906067,0.0003,0.2,0.14853515625,-0.009315001778304577,0.9843796035274863,0.012962224,160
243.80460382,36864,106.41,18,778,47,-0.016116235735535157,0.008141724976303522,-3.98877584412694,0.9149028658866882,0.0003,0.2,0.118310546875,0.004218994174152613,0.9896336318925023,0.011028295,170
253.99827279999997,38912,109.35,19,778,49,-0.01671642221044749,0.01163957567041507,-3.970124153792858,0.9039564728736877,0.0003,0.2,0.13408203125,-0.0008264109492301941,0.9737041350454092,0.010350864,180
262.53822071999997,40960,112.03,20,777,52,-0.017653348928433843,0.0076344404216797555,-3.9319932773709296,0.8931652903556824,0.0003,0.2,0.1390625,-0.03349928557872772,0.9821718912571669,0.010703606,190
275.45904532000003,43008,115.84,21,776,55,-0.014185118630120997,0.006704310307395644,-3.8866381093859674,0.8769407868385315,0.0003,0.2,0.120849609375,-0.01010079775005579,0.9872365342453122,0.012367847,200
286.64803964000004,45056,118.91,22,776,58,-0.013087658453150653,0.007539665557123954,-3.849982342869043,0.86949223279953,0.0003,0.2,0.096240234375,0.004052376840263605,0.9845398413017392,0.008840162,210
300.47816768000007,47104,122.73,23,776,60,-0.01500616029225057,0.007411727149883518,-3.8211281090974807,0.8607478141784668,0.0003,0.2,0.1103515625,-0.001982719637453556,0.9812950026243925,0.01118758,220
312.22868201,49152,125.62,24,776,63,-0.015167028130963444,0.00872585550750955,-3.796438582241535,0.8552312254905701,0.0003,0.2,0.1357421875,-0.02714262530207634,0.9805607926100492,0.010749675,230
321.07087358000007,51200,127.53,25,776,65,-0.011916672202642076,0.006895904518751194,-3.7753787606954576,0.8494639992713928,0.0003,0.2,0.097021484375,-0.03170701861381531,0.9862409792840481,0.008819602,240
333.99093847000006,53248,130.49,26,775,68,-0.013777537517307792,0.004673892787832301,-3.746019434183836,0.8380886912345886,0.0003,0.2,0.132763671875,-0.021924927830696106,0.9926363956183195,0.010482576,250
346.6520292299999,55296,133.11,27,776,71,-0.012196329013386275,0.006864555897482205,-3.7041687197983264,0.8268852829933167,0.0003,0.2,0.096826171875,-0.03180472180247307,0.9791458565741777,0.010326389,260
359.43789572000003,57344,135.7,28,776,73,-0.014565018328721636,0.007999618481699144,-3.667804870009422,0.8197781443595886,0.0003,0.2,0.113916015625,0.0015062747988849878,0.983283182606101,0.0099728145,270
374.97295042999997,59392,139.45,29,776,76,-0.01334657172774314,0.00951958451187238,-3.644994166493416,0.8134709000587463,0.0003,0.2,0.105126953125,-0.010555976070463657,0.9822737760841846,0.00923874,280
393.71248423000003,61440,144.17,30,776,79,-0.013185408784192987,0.017459751991555094,-3.608520822227001,0.8005450367927551,0.0003,0.2,0.134423828125,-0.003612244501709938,0.9650719687342644,0.0116937775,290
413.2275376200001,63488,149.18,31,777,81,-0.01793309032873367,0.011139107352937572,-3.5820743650197984,0.7975688576698303,0.0003,0.2,0.15625,-0.05641781538724899,0.9805325251072645,0.012775632,300
438.80274791000005,65536,155.95,32,777,84,-0.014900391196715646,0.014202778447361198,-3.5781242690980433,0.7994111180305481,0.0003,0.2,0.127294921875,-0.03839398920536041,0.9738555587828159,0.011598143,310
465.10744633999985,67584,162.92,33,776,86,-0.015037680411478505,0.009742895081581082,-3.5669965356588365,0.7928393483161926,0.0003,0.2,0.12333984375,-0.02752300351858139,0.9863959299400449,0.010301061,320
491.78336466,69632,170.09,34,776,89,-0.016921572579303757,0.01035458127153106,-3.5596006281673906,0.7931526303291321,0.0003,0.2,0.134814453125,0.0008090431801974773,0.9849999463185668,0.010173071,330
515.43854861,71680,176.58,35,776,92,-0.012461191457987297,0.011775552281324052,-3.5569632180035113,0.7926907539367676,0.0003,0.2,0.1052734375,-0.0071711246855556965,0.9772037286311388,0.011241606,340
538.72999271,73728,183.32,36,776,94,-0.01256122955091996,0.009023060191248078,-3.5529774986207485,0.7901822924613953,0.0003,0.2,0.1099609375,-0.020735036581754684,0.9797342196106911,0.009837522,350
560.97218245,75776,189.66,37,776,97,-0.010499312827596441,0.009044382614229107,-3.5663943752646445,0.7985572814941406,0.0003,0.2,0.101953125,-0.016027916222810745,0.9798593763262033,0.008851526,360
582.4421693200001,77824,195.54,38,776,100,-0.013490209440351463,0.007982077068299986,-3.568501541763544,0.7923373579978943,0.0003,0.2,0.128369140625,-0.01300879567861557,0.9876617984846234,0.011204833,370
602.0685493799999,79872,200.89,39,775,102,-0.010270420853339601,0.0062752997233474165,-3.537302789837122,0.7829124927520752,0.0003,0.2,0.100634765625,-0.013102902099490166,0.9904487486928701,0.008832864,380
614.33993742,81920,204.1,40,775,105,-0.01092380310583394,0.008226418180129258,-3.5183203049004077,0.7813767790794373,0.0003,0.2,0.0939453125,-0.019981691613793373,0.9871754162013531,0.007797273,390
627.98736941,83968,208.02,41,775,108,-0.015266803371196147,0.040897997857246085,-3.5010212406516077,0.7745871543884277,0.0003,0.2,0.1583984375,0.013190386816859245,0.9454007036983967,0.013973156,400
635.14885299,86016,209.73,42,775,110,-0.013215189668699168,0.008860764536075294,-3.465967843681574,0.7649887204170227,0.0003,0.2,0.13203125,-0.0258178748190403,0.976607047021389,0.011596475,410
637.0670700400001,88064,210.1,43,775,113,-0.010194170053000561,0.0048380023057688955,-3.445269650220871,0.7625513076782227,0.0003,0.2,0.0880859375,-0.0044617485255002975,0.9881799630820751,0.008444635,420
643.45516224,90112,211.8,44,775,116,-0.016083273217373063,0.003497276366033475,-3.444788844138384,0.764162540435791,0.0003,0.2,0.143603515625,-0.02825627289712429,0.992944345343858,0.010556228,430
646.1731539,92160,211.92,45,775,118,-0.014064241989399307,0.005063344658265123,-3.4290177680552008,0.7573533654212952,0.0003,0.2,0.11962890625,-0.0072739003226161,0.9909535013139248,0.011426719,440
651.0063423299999,94208,212.78,46,775,121,-0.011130266307736747,0.0034262710076291116,-3.411205131560564,0.7549514770507812,0.0003,0.2,0.102490234375,-0.045419007539749146,0.993594781961292,0.009313634,450
659.2442601899999,96256,214.61,47,774,124,-0.010390576892677927,0.002856345340842381,-3.3952148906886577,0.7480867505073547,0.0003,0.2,0.10185546875,-0.006315244827419519,0.9940218278206885,0.009415805,460
665.5222631600002,98304,215.84,48,774,126,-0.009765869021066464,0.004276552855299087,-3.3714916110038757,0.7429347038269043,0.0003,0.2,0.0978515625,-0.011130867525935173,0.9917661333456635,0.010043635,470
671.43167014,100352,217.29,49,774,129,-0.01158731153991539,0.0029984656343003736,-3.3370073780417444,0.7317893505096436,0.0003,0.2,0.1068359375,-0.017668042331933975,0.9949222132563591,0.011802208,480
676.4765938999999,102400,218.05,50,774,132,-0.011681349576974753,0.004025822606490692,-3.3121319733560086,0.729458749294281,0.0003,0.2,0.1060546875,-0.0197004321962595,0.9906603340059519,0.009276912,490
688.76117638,104448,221.0,51,774,134,-0.014862564407667377,0.0026492521563341144,-3.2914735421538355,0.7207407355308533,0.0003,0.2,0.1341796875,-0.033093031495809555,0.9952815435826778,0.011943508,500
696.21738694,106496,222.51,52,774,137,-0.014566900472709676,0.0033320325848762876,-3.2612969525158406,0.7158864140510559,0.0003,0.2,0.141015625,-0.039777595549821854,0.9940056903287768,0.011842167,510
703.36760742,108544,224.16,53,774,140,-0.012699266703566536,0.0023062927219143605,-3.2525002717971803,0.7158198356628418,0.0003,0.2,0.11728515625,-0.02785496599972248,0.9947505467571318,0.011281219,520
