time/fps,time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/value_loss,train/approx_kl,train/std,train/clip_range,train/clip_fraction,train/loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/n_updates,train/learning_rate
1326,278528,210,34,509.17166645000015,175.51,0.0024515606777185893,0.015439363,0.5552818775177002,0.2,0.17972412109375,-0.021486839279532433,-0.012844757597122225,0.9950372227467597,-2.472202577441931,350,0.0003
1326,286720,216,35,528.5537133700001,180.19,0.0022101258075963416,0.013865321,0.5514688491821289,0.2,0.16202392578125,-0.019944069907069206,-0.009629018349733088,0.9953595623373985,-2.442856093123555,360,0.0003
1325,294912,222,36,553.7953482400001,186.91,0.0021221184164005535,0.012483932,0.5470524430274963,0.2,0.15689697265625,-0.0047233751974999905,-0.00945849426498171,0.9952247962355614,-2.414440770819783,370,0.0003
1325,303104,228,37,579.99863079,193.8,0.0018832215770999028,0.012986168,0.5458120107650757,0.2,0.16148681640625,-0.02237776108086109,-0.008418098836409626,0.9957290291786194,-2.405877269990742,380,0.0003
1325,311296,234,38,603.5839259500001,200.02,0.001616106623532687,0.012984207,0.5426562428474426,0.2,0.153271484375,-0.03627839311957359,-0.008067264183773659,0.9961197532247752,-2.3894361395388843,390,0.0003
1324,319488,241,39,617.20501688,203.71,0.0011574697732385174,0.013793893,0.5400241017341614,0.2,0.15467529296875,0.00024124147603288293,-0.008005524293184862,0.9972661433275789,-2.375547495856881,400,0.0003
1324,327680,247,40,628.72584257,207.27,0.011405581406370402,0.013560819,0.5439226627349854,0.2,0.1616455078125,-0.019223110750317574,-0.00621502456451708,0.9842038303613663,-2.384874797053635,410,0.0003
1324,335872,253,41,638.39303024,210.23,0.010717061764034952,0.014176828,0.5426447987556458,0.2,0.16483154296875,-0.0037855487316846848,-0.006098629608459305,0.9823053125292063,-2.3810178002342584,420,0.0003
1323,344064,259,42,649.93583711,213.42,0.0012839200549933593,0.011467337,0.5328424572944641,0.2,0.14168701171875,-0.0011464165290817618,-0.00572676322190091,0.9941860106773674,-2.3376942913979293,430,0.0003
1323,352256,266,43,662.19779987,216.72,0.0008879755723000926,0.011710227,0.5292547345161438,0.2,0.1350830078125,0.00031175048206932843,-0.005694463561667362,0.9976818230934441,-2.3033897913992405,440,0.0003
1323,360448,272,44,684.0565426399999,222.35,0.009024657381723955,0.012643094,0.5220538973808289,0.2,0.154052734375,-0.006481371819972992,-0.005307881956559868,0.9868568275123835,-2.268381335400045,450,0.0003
1323,368640,278,45,708.1278542499999,228.67,0.001791898957299054,0.014200544,0.5158785581588745,0.2,0.1700927734375,-0.003151322714984417,-0.008681564939251984,0.994303144980222,-2.2294621359556914,460,0.0003
1323,376832,284,46,724.77252166,232.76,0.007751407051819115,0.011936191,0.5062746405601501,0.2,0.1533203125,-0.031211528927087784,-0.007169359938052367,0.9853068459779024,-2.1751585695892572,470,0.0003
1322,385024,291,47,735.7692976799999,235.25,0.01168208029530433,0.013125062,0.5012085437774658,0.2,0.15670166015625,-0.01091514527797699,-0.006918915525238845,0.9814561624079943,-2.13922232426703,480,0.0003
1323,393216,297,48,746.68351094,236.96,0.002039248078426681,0.01506491,0.4935506284236908,0.2,0.1736083984375,0.004122917540371418,-0.005952899845760839,0.9921278581023216,-2.0938851365819575,490,0.0003
1322,401408,303,49,756.2994232899999,238.7,0.0011808054136281498,0.016191043,0.4845171272754669,0.2,0.20299072265625,-0.028653467074036598,-0.010715563503435988,0.9978532788809389,-2.032942216284573,500,0.0003
1322,409600,309,50,769.8319261399998,242.05,0.001503587485422031,0.015571015,0.4801483452320099,0.2,0.17734375,-0.0070274160243570805,-0.011015139590563194,0.9971127461176366,-1.9983093253336848,510,0.0003
1322,417792,315,51,773.9349062600002,243.61,0.011147867204499562,0.014050808,0.47802379727363586,0.2,0.165966796875,-0.02258654497563839,-0.00414498920636106,0.9823320750147104,-1.9895712879486382,520,0.0003
1322,425984,322,52,790.0718926500001,248.79,0.019641153603879503,0.014862673,0.4760044515132904,0.2,0.1746337890625,0.002433235989883542,-0.005802866865269607,0.9666673466563225,-1.9848015017807483,530,0.0003
1322,434176,328,53,795.82492772,250.57,0.012625052215480537,0.01704735,0.46902167797088623,0.2,0.18912353515625,-0.00845029205083847,-0.0037743502832199736,0.9752620588988066,-1.9419023077003659,540,0.0003
1322,442368,334,54,802.3463611700001,251.7,0.009820093997814184,0.017787995,0.46702632308006287,0.2,0.1830078125,-0.025753093883395195,-0.0058284417164031765,0.979776693508029,-1.9134106512181461,550,0.0003
1322,450560,340,55,804.70129901,251.76,0.0023950297027568014,0.015317643,0.4641760587692261,0.2,0.16671142578125,-0.004533575382083654,-0.005597019380184065,0.9907754817977548,-1.8918067346327008,560,0.0003
1322,458752,346,56,811.3816996200002,252.74,0.001223563258008653,0.012845217,0.4620084762573242,0.2,0.15638427734375,0.03491621091961861,-0.0054731623949919594,0.9972726933192462,-1.8808891664259135,570,0.0003
1322,466944,353,57,818.5943729899998,254.31,0.0009373451796363952,0.015281182,0.457916259765625,0.2,0.1734130859375,-0.011341878212988377,-0.007371432396394084,0.9979247557930648,-1.858031011838466,580,0.0003
1321,475136,359,58,807.48056491,250.7,0.0009174735420174329,0.016714554,0.45535027980804443,0.2,0.1885986328125,-0.04715358093380928,-0.008651316471514292,0.9980379913467914,-1.8359035134315491,590,0.0003
1321,483328,365,59,819.6315550900002,253.6,0.014466240023375576,0.014896933,0.4550738036632538,0.2,0.18751220703125,0.006077079102396965,-0.00615790179999749,0.964417852461338,-1.8373544730246067,600,0.0003
1321,491520,371,60,826.52371488,255.45,0.010036385478406374,0.015378631,0.44834816455841064,0.2,0.16986083984375,-0.021997353062033653,0.0005902643826630083,0.9585609175264835,-1.806295105535537,610,0.0003
1322,499712,377,61,842.02267505,259.28,0.0015665195279780165,0.016079737,0.44077304005622864,0.2,0.1826416015625,-0.009866329841315746,-0.005928844121081056,0.9879650240764022,-1.7553279225714504,620,0.0003
1322,507904,384,62,832.5545855299999,255.77,0.0009316092807466703,0.014106229,0.4343046247959137,0.2,0.1687255859375,0.01861283741891384,-0.005037473445554497,0.9965525544248521,-1.7120234738104045,630,0.0003
1322,516096,390,63,821.5784764200001,251.52,0.0007823031488214838,0.016271638,0.4291841685771942,0.2,0.186328125,0.004621404223144054,-0.005488640110525011,0.9979354368988425,-1.6727545774541794,640,0.0003
1322,524288,396,64,814.2587844300002,248.62,0.0008058990664039812,0.017043188,0.42322584986686707,0.2,0.18121337890625,-0.00019940838683396578,-0.005554371777361666,0.9982464495114982,-1.6332516989670693,650,0.0003
1321,532480,402,65,818.3546626500001,248.58,0.0007208617502328707,0.013611912,0.41993042826652527,0.2,0.17489013671875,-0.007059923373162746,-0.004733219420813839,0.9984187402296811,-1.6067253989167511,660,0.0003
1321,540672,409,66,830.17002098,250.59,0.0005513286626182889,0.015672565,0.4170598089694977,0.2,0.18702392578125,0.03625427559018135,-0.004647089791251347,0.9988593999296427,-1.581382498703897,670,0.0003
1321,548864,415,67,846.1140973700001,253.73,0.0007353324186624377,0.014468519,0.41334816813468933,0.2,0.19315185546875,-0.04477573558688164,-0.005987688224558951,0.998087604297325,-1.5562719471752644,680,0.0003
1321,557056,421,68,864.7952932100001,259.1,0.0005699428375692151,0.014521126,0.41007518768310547,0.2,0.1892578125,-0.01529805175960064,-0.006368297743574658,0.9988209594739601,-1.5328552692197264,690,0.0003
1321,565248,427,69,870.2023328400002,261.13,0.0006371979703999386,0.015115731,0.4051203429698944,0.2,0.18621826171875,0.017728183418512344,-0.005552810781227891,0.9981355359777808,-1.4996282705105841,700,0.0003
1321,573440,434,70,874.9991030599999,262.6,0.0005772416717377382,0.016477525,0.40034225583076477,0.2,0.1969970703125,-0.009549019858241081,-0.006021256657550112,0.998489212593995,-1.4689172573387623,710,0.0003
1321,581632,440,71,869.8955827899999,260.54,0.0006003064437550166,0.016450942,0.3998538553714752,0.2,0.17991943359375,-0.004514539148658514,-0.005825632399864844,0.9986691004596651,-1.4501068837940694,720,0.0003
1321,589824,446,72,863.0828545300001,257.95,0.0004745279746430242,0.015583835,0.40008118748664856,0.2,0.18907470703125,0.004796553403139114,-0.0033567939230124467,0.9988385618198663,-1.459279221575707,730,0.0003
1321,598016,452,73,859.9467119200001,256.7,0.0005257492841792555,0.01546759,0.4013926684856415,0.2,0.1889892578125,-0.009667993523180485,-0.004262755213494529,0.9987649127142504,-1.4640882337465881,740,0.0003
1321,606208,458,74,865.54096994,257.87,0.0005009553686818435,0.014373664,0.3993760645389557,0.2,0.18834228515625,-0.0126488097012043,-0.003405556220423023,0.9989708617795259,-1.4530519506894053,750,0.0003
1321,614400,464,75,873.36557724,260.01,0.00039914569571237736,0.017585112,0.39290323853492737,0.2,0.1896484375,-0.014009790495038033,-0.005715346113174746,0.9990407740697265,-1.4184190827421843,760,0.0003
1321,622592,471,76,879.2459370299999,261.81,0.0002989983381667116,0.016595356,0.390291303396225,0.2,0.188037109375,-0.005099963862448931,-0.004930073771720345,0.9993442880222574,-1.3896725757978856,770,0.0003
1321,630784,477,77,879.3620054499999,261.9,0.0003713721715485008,0.017007884,0.3844071924686432,0.2,0.19732666015625,0.04333081096410751,-0.00527670283918269,0.9992689596838318,-1.3494896538555623,780,0.0003
1321,638976,483,78,874.4128500599999,260.24,0.0005211554625816461,0.01793209,0.38367560505867004,0.2,0.20438232421875,0.0055685993283987045,-0.005497432108950306,0.9988231476163492,-1.3340685870498419,790,0.0003
1321,647168,489,79,873.5175469600002,259.7,0.00038834407116610236,0.015082424,0.38397088646888733,0.2,0.1847412109375,0.010347465053200722,-0.004595702105325472,0.9990920206764713,-1.3369370804168283,800,0.0003
1321,655360,495,80,875.47075109,259.6,0.0002922264685821574,0.017236937,0.38263916969299316,0.2,0.208203125,-0.032703328877687454,-0.005961844337434741,0.9993209556560032,-1.319311649352312,810,0.0003
1322,663552,501,81,868.1139435999999,256.86,0.0004051025622061388,0.01788035,0.37995579838752747,0.2,0.21300048828125,-0.005492980591952801,-0.005264927781900042,0.99909880181076,-1.3019570489414036,820,0.0003
1322,671744,508,82,871.3278421,256.36,0.00039127472509790093,0.017779598,0.3772580623626709,0.2,0.21124267578125,0.014802929945290089,-0.0046255699729954355,0.9991159806959331,-1.2808779099024832,830,0.0003
1322,679936,514,83,877.9653661200001,257.66,0.00019788505648818955,0.016731663,0.37905797362327576,0.2,0.2060791015625,-0.012946288101375103,-0.004806728086259681,0.9995411746203899,-1.2845338836312294,840,0.0003
1322,688128,520,84,886.7657224400001,259.78,0.00018946262162558014,0.018232385,0.3721705675125122,0.2,0.20513916015625,0.009254056960344315,-0.00492057729861699,0.9995502058009151,-1.2558458501473069,850,0.0003
1322,696320,526,85,891.3377958500002,261.05,0.00025144262889398306,0.018503096,0.36617758870124817,0.2,0.21016845703125,-0.019634217023849487,-0.005353692467178916,0.9994446268538013,-1.2002404320053757,860,0.0003
1323,704512,532,86,890.8752924099999,260.87,0.00013936232922446835,0.017608646,0.3638128340244293,0.2,0.20924072265625,-0.0407865084707737,-0.0046704793421668,0.9997036836575717,-1.175742649845779,870,0.0003
1323,712704,538,87,894.02996155,261.4,0.00060620237923672,0.01866493,0.36836370825767517,0.2,0.2142822265625,-0.019686710089445114,-0.001534601485764142,0.9984710136195645,-1.1996276710182427,880,0.0003
1323,720896,544,88,891.66444613,260.93,0.00023739452640256787,0.018202104,0.36906418204307556,0.2,0.21087646484375,0.02576710842549801,-0.0036792279937799322,0.9994020078447647,-1.2096616826020181,890,0.0003
1323,729088,550,89,887.17122372,259.43,0.00043982276905580876,0.018878581,0.3661222755908966,0.2,0.2158203125,-0.019872985780239105,-0.0050136234687670365,0.9990764274261892,-1.2014061228372157,900,0.0003
1323,737280,557,90,878.1384061699999,256.66,0.0004113660695850285,0.019810408,0.3632262051105499,0.2,0.22550048828125,-0.0013344406615942717,-0.004712703128188877,0.9983393657021224,-1.1773987484164536,910,0.0003
1323,745472,563,91,868.49095652,253.43,0.0007299865821323692,0.022284456,0.3653607666492462,0.2,0.236865234375,-0.027310583740472794,-0.004093952219318453,0.9981938503915444,-1.1807343095541,920,0.0003
1323,753664,569,92,869.23045748,253.04,0.0010011546297505447,0.021811042,0.36081621050834656,0.2,0.23564453125,0.014984567649662495,-0.0063122908135483154,0.9976047400850803,-1.1673278665170073,930,0.0003
1324,761856,575,93,878.2984110199999,255.31,0.00041417926109943437,0.019925576,0.3567061424255371,0.2,0.22877197265625,-0.0006422682199627161,-0.004174484086615848,0.9987632848788053,-1.1277701256796717,940,0.0003
1324,770048,581,94,889.89614036,258.4,0.0001997046003396008,0.017626792,0.35300955176353455,0.2,0.21942138671875,0.020830780267715454,-0.004117447221869952,0.999392771278508,-1.098008757084608,950,0.0003
1324,778240,587,95,902.2051362100001,261.96,0.0002729836525816154,0.016902216,0.349421888589859,0.2,0.2102294921875,-0.021056994795799255,-0.002417983087798348,0.9991709055611864,-1.0643040738999843,960,0.0003
1324,786432,593,96,905.3423803,262.61,0.00014422134250651196,0.019923624,0.3464057147502899,0.2,0.2179931640625,-0.01978234387934208,-0.005843172340973979,0.9995313018735033,-1.0425347523763775,970,0.0003
1324,794624,599,97,900.99315241,261.66,0.00017746736442632028,0.020816054,0.3412996828556061,0.2,0.2168701171875,-0.026284419000148773,-0.004927567457889382,0.9996328507550061,-1.0035654461476953,980,0.0003
1324,802816,605,98,898.4370887599999,261.64,0.00043128376408958503,0.022556597,0.34289392828941345,0.2,0.22982177734375,-0.002824815921485424,-0.0035379496703171753,0.99909784772899,-1.0079583045095206,990,0.0003
1325,811008,612,99,893.52933137,260.59,0.0009135044280128568,0.01978676,0.3428246080875397,0.2,0.2261474609375,-0.027424383908510208,-0.005102051714857225,0.9979544188827276,-1.009995316248387,1000,0.0003
1325,819200,618,100,895.01997244,260.83,0.00018721670330705819,0.019852038,0.34072747826576233,0.2,0.22127685546875,0.02263137884438038,-0.004299292018731649,0.9993412757175975,-0.9850431950297207,1010,0.0003
1325,827392,624,101,891.71504378,259.03,0.00030007401029479296,0.020547844,0.33917105197906494,0.2,0.2239501953125,0.011783398687839508,-0.004183976863532735,0.9992611294728704,-0.9754113708622754,1020,0.0003
1325,835584,630,102,889.7079952200002,258.27,0.0005385875758008752,0.021552145,0.3379566967487335,0.2,0.2568115234375,-0.029736347496509552,-0.004844565316125227,0.9988684826530516,-0.9641781718470156,1030,0.0003
1325,843776,636,103,892.9035132799999,259.19,0.00027317175256484915,0.018222816,0.3354455232620239,0.2,0.23355712890625,-0.004747958853840828,-0.0027239049359195633,0.9992845266242512,-0.9485331316012889,1040,0.0003
1325,851968,642,104,901.3228175400001,261.55,0.00014653561210309363,0.019048065,0.3329874277114868,0.2,0.2265869140625,0.01348695158958435,-0.006401575010750093,0.9996659618918784,-0.9225013992283493,1050,0.0003
1325,860160,648,105,905.0054534999998,261.75,0.0001141905421775391,0.018984746,0.33198070526123047,0.2,0.22359619140625,0.031652674078941345,-0.0052761298087716565,0.9996707272948697,-0.9008708059322089,1060,0.0003
1325,868352,654,106,906.2716818699998,261.8,0.00010550256287729098,0.021948306,0.3324120044708252,0.2,0.227685546875,0.05765489861369133,-0.004402113962169096,0.9997316495282575,-0.904680978320539,1070,0.0003
1325,876544,661,107,907.61444528,261.89,0.0001308610449598291,0.016953383,0.32907983660697937,0.2,0.21732177734375,-0.0207662396132946,-0.003698208330752095,0.9996411255269777,-0.8882544661872089,1080,0.0003
1325,884736,667,108,909.38875462,262.27,0.0002339140104851367,0.020073049,0.3248537480831146,0.2,0.23370361328125,-0.022831855341792107,-0.0024746906685322754,0.9994986255187541,-0.8604108011350036,1090,0.0003
1325,892928,673,109,909.0783048600001,261.96,7.77739163694946e-05,0.021030694,0.322186142206192,0.2,0.23568115234375,-0.019959749653935432,-0.0039939230802701784,0.9997693533368874,-0.8251364078838378,1100,0.0003
1325,901120,679,110,903.91315623,259.54,9.281282904964883e-05,0.020084836,0.31745445728302,0.2,0.2337646484375,0.025137556716799736,-0.0022057976841097114,0.9997807155305054,-0.7885004911106079,1110,0.0003
1325,909312,685,111,905.8038301099998,259.64,0.00013217748313394396,0.021483019,0.3181059956550598,0.2,0.22510986328125,-0.012098612263798714,-0.0003257214482800919,0.9996822339016944,-0.7795905101578683,1120,0.0003
1325,917504,691,112,904.1199786000001,259.04,7.429312474869221e-05,0.02068621,0.31768134236335754,0.2,0.231884765625,0.023297807201743126,-0.0048912565096543405,0.9998443487129407,-0.7778278641868382,1130,0.0003
1325,925696,698,113,908.4051801900001,260.46,0.0001709164362807769,0.02489178,0.3216075003147125,0.2,0.2530029296875,0.018574610352516174,-0.005746203461421828,0.9996082852594554,-0.8060867771506309,1140,0.0003
1326,933888,704,114,905.62285337,260.45,9.131777971020938e-05,0.019272726,0.31999626755714417,0.2,0.2118896484375,-0.00671170512214303,-0.003039028004877764,0.9997684871777892,-0.8076631544623524,1150,0.0003
1326,942080,710,115,901.77993248,260.27,0.0012173063531463412,0.02260503,0.3194732964038849,0.2,0.24578857421875,0.004226266872137785,-0.0031204177243125742,0.9980306874495,-0.8051846915390343,1160,0.0003
1325,950272,716,116,892.58748838,258.29,0.00034744853479082847,0.021170065,0.32006725668907166,0.2,0.23955078125,-0.004022063221782446,-0.0006465594909968786,0.9983862715307623,-0.8126799263991416,1170,0.0003
1326,958464,722,117,876.67422345,255.13,0.0010855474749064341,0.021491418,0.3215154707431793,0.2,0.26268310546875,-0.0168450977653265,-0.0009831832596319146,0.9966952647082508,-0.8145550857298076,1180,0.0003
1326,966656,728,118,884.2737111399999,257.26,0.001379541923040506,0.023218356,0.3233109414577484,0.2,0.248583984375,-0.026594283059239388,-0.005235302477467485,0.996252698590979,-0.8330676241312176,1190,0.0003
1326,974848,734,119,894.7655550999999,260.0,0.00020864314951722917,0.019959608,0.32037296891212463,0.2,0.23134765625,-0.009757031686604023,-0.005650907579729391,0.999326248827856,-0.8233689181506634,1200,0.0003
1326,983040,741,120,915.80798571,264.69,0.00019552087544241203,0.0188599,0.3191125690937042,0.2,0.22303466796875,0.022282686084508896,-0.0019284415613583406,0.9995735666889232,-0.8105517567601055,1210,0.0003
1326,991232,747,121,924.55977025,266.12,0.00010198481201939558,0.021953717,0.31627559661865234,0.2,0.23240966796875,0.0010111518204212189,-0.004532907304928812,0.9996989996579941,-0.7827233336400241,1220,0.0003
1326,999424,753,122,919.7533206700001,264.74,0.00010155816482892988,0.020660996,0.31600505113601685,0.2,0.232861328125,-0.02236425131559372,-0.00559851055377294,0.9997378173575271,-0.7725622904486954,1230,0.0003
1326,1007616,759,123,920.2488717399999,264.78,0.0004391798113090317,0.024059445,0.3142113983631134,0.2,0.25465087890625,0.004417890217155218,-0.0040972900445922274,0.9989346208749339,-0.7633298681583256,1240,0.0003
1326,1015808,765,124,920.2948617400001,264.75,0.00012743986993939415,0.022858137,0.3102741539478302,0.2,0.23857421875,-0.029376858845353127,-0.0023354337594355457,0.9991343570291065,-0.7315484555903822,1250,0.0003
1326,1024000,771,125,921.0901371,264.82,8.009394007615355e-05,0.020222932,0.311029314994812,0.2,0.231005859375,-0.01657399721443653,-0.0032684002071619034,0.9997357907705009,-0.7258433881681412,1260,0.0003
1326,1032192,777,126,920.6017988699999,264.51,0.0007356209704937555,0.02365355,0.30844250321388245,0.2,0.259130859375,-0.03752025589346886,-0.0038308537716147837,0.9986126951407641,-0.7072175928857177,1270,0.0003
1327,1040384,783,127,922.01492448,264.98,8.423813866613728e-05,0.019733574,0.3040882647037506,0.2,0.233984375,0.005941253621131182,-0.004255611627377221,0.9995152018382214,-0.6688066283706575,1280,0.0003
1327,1048576,790,128,927.7542747800002,266.57,0.00016478675083817507,0.01982727,0.3055821359157562,0.2,0.24072265625,-0.03273390606045723,-0.0022242982629904874,0.9994447093340568,-0.6660686619579792,1290,0.0003
1327,1056768,796,129,931.7762374999999,267.92,0.0001866542758136802,0.024213623,0.30392685532569885,0.2,0.25008544921875,-0.009459851309657097,-0.0038902658071492623,0.999278960574884,-0.6584088916890323,1300,0.0003
1327,1064960,802,130,933.5147194599998,268.92,0.00012227075679049904,0.021612648,0.3002619445323944,0.2,0.2532470703125,0.034523192793130875,-0.004937833923213475,0.9995636187959462,-0.6254726662300527,1310,0.0003
1327,1073152,808,131,932.1605829199999,268.7,0.00016685651683019388,0.024342502,0.2968638241291046,0.2,0.25291748046875,-0.02328832820057869,-0.004427664598733827,0.999446933506988,-0.5968275615479797,1320,0.0003
1327,1081344,814,132,933.98293849,269.18,0.00016608074236046377,0.02353005,0.2963162958621979,0.2,0.25400390625,-0.022940203547477722,-0.003267370297544403,0.9995852714928333,-0.5763086363207549,1330,0.0003
1327,1089536,820,133,933.5849307399999,268.2,9.832042238997474e-05,0.02115635,0.29551562666893005,0.2,0.24442138671875,-0.01634216494858265,-0.005355533575857408,0.9997344863368198,-0.565961948921904,1340,0.0003
1327,1097728,826,134,930.9407895800001,266.94,5.9836797866807956e-05,0.019622726,0.2925497889518738,0.2,0.2323974609375,0.02395341731607914,0.00015712165104559973,0.9998048766283318,-0.541526649845764,1350,0.0003
1327,1105920,832,135,929.98473229,265.95,0.00011663230386460555,0.027475545,0.2922338545322418,0.2,0.25858154296875,-0.005383988376706839,-0.003804392902748077,0.9996983443852514,-0.529699797835201,1360,0.0003
1327,1114112,839,136,927.3935195800001,265.32,8.522187171138285e-05,0.021117834,0.2890854775905609,0.2,0.24188232421875,-0.021712664514780045,-0.0015566856811346952,0.9997872374369763,-0.49935080325230957,1370,0.0003
1327,1122304,845,137,927.5295623,265.95,0.0002028354276689015,0.02131065,0.2883216142654419,0.2,0.247802734375,-0.01936683990061283,-0.005511957940871071,0.9995414760778658,-0.48489814191125336,1380,0.0003
1328,1130496,851,138,929.8995135600001,267.19,0.00012060495819667948,0.022426996,0.28774937987327576,0.2,0.24739990234375,-0.04170222207903862,-0.0036480376531471846,0.9996023860876448,-0.48531105676665903,1390,0.0003
1328,1138688,857,139,929.9967075399999,267.33,0.0001583093641272626,0.021944769,0.2871759235858917,0.2,0.2449951171875,-0.021277837455272675,-0.0027285706590191696,0.9995229651976842,-0.4774604759179056,1400,0.0003
1328,1146880,863,140,930.22176644,266.98,8.16870186085339e-05,0.020821907,0.28600209951400757,0.2,0.24593505859375,-0.02215207926928997,-0.0021378097691922447,0.9997857431299053,-0.46666846293956044,1410,0.0003
1328,1155072,869,141,926.3236652300001,264.99,8.013312116474935e-05,0.020678326,0.28296419978141785,0.2,0.24215087890625,0.009551716968417168,-0.002896301187138306,0.9997841619333485,-0.4484733779914677,1420,0.0003
1328,1163264,875,142,926.2095506000001,264.32,6.44664897023972e-05,0.020593917,0.2814284563064575,0.2,0.23505859375,0.006946539040654898,-0.0023129312377932363,0.9998558350634994,-0.425143595226109,1430,0.0003
1328,1171456,881,143,920.5413661500002,262.49,8.730615313368162e-05,0.02558028,0.2800661325454712,0.2,0.24813232421875,-0.012989392504096031,-0.0026126189612114105,0.999824779908522,-0.40962149840779605,1440,0.0003
1328,1179648,887,144,919.38463299,261.84,0.00026921003846496204,0.024590326,0.2773565351963043,0.2,0.27054443359375,0.010654324665665627,-0.0034764099707899733,0.9989257737761363,-0.3905895217321813,1450,0.0003
1328,1187840,894,145,919.5528364699999,261.77,0.0001366158667678974,0.02038576,0.2775369882583618,0.2,0.23087158203125,0.02637207694351673,-0.0011775563829360181,0.9995641928107943,-0.38297829777002335,1460,0.0003
1328,1196032,900,146,919.5225394800001,261.68,7.880034193306074e-05,0.022560185,0.27542030811309814,0.2,0.25601806640625,0.029866572469472885,-0.003898202735945233,0.9997818388947053,-0.36224856609478595,1470,0.0003
1328,1204224,906,147,918.58458154,261.76,0.00010193495178327794,0.022865519,0.27526116371154785,0.2,0.2480224609375,0.03880980983376503,-0.003383139895959175,0.9997387886687648,-0.362254214566201,1480,0.0003
1328,1212416,912,148,919.60010769,262.02,0.00030998901740986184,0.029144669,0.28080427646636963,0.2,0.27421875,-0.02205718494951725,-0.003422244210742065,0.9992101845564321,-0.40257288618013265,1490,0.0003
1328,1220608,918,149,921.2406440400002,262.76,9.544376497103713e-05,0.024911534,0.2792804539203644,0.2,0.2576904296875,-0.022603141143918037,-0.004112335506579257,0.9996927513566334,-0.4094628774560988,1500,0.0003
1328,1228800,924,150,927.4389083100001,264.31,0.0001530164054713623,0.023572356,0.27683883905410767,0.2,0.24349365234375,0.01637032814323902,-0.002587651970316074,0.9996246746450197,-0.3904455200303346,1510,0.0003
1328,1236992,930,151,928.2256206100001,264.8,7.252508444395289e-05,0.022250613,0.2788250148296356,0.2,0.23663330078125,0.013311749324202538,-0.0037020920779468726,0.9998159484384814,-0.39356439155526457,1520,0.0003
1329,1245184,936,152,930.53433077,265.06,8.320480987720203e-05,0.024371872,0.27645865082740784,0.2,0.24398193359375,-0.01818646863102913,-0.003589448612910928,0.9997879887232557,-0.3864758017472923,1530,0.0003
1329,1253376,942,153,928.83537212,264.59,5.224850355602939e-05,0.024012506,0.2739774286746979,0.2,0.25537109375,0.005417431239038706,-0.0020076667931789418,0.9998506546980934,-0.35497643509879706,1540,0.0003
1329,1261568,949,154,931.48523068,265.42,9.599289661821331e-05,0.02544479,0.27327027916908264,0.2,0.26153564453125,-0.014454773627221584,-0.0037955292315018595,0.9997451201779768,-0.3471993630751967,1550,0.0003
1329,1269760,955,155,932.6421659500002,265.94,8.200845527994716e-05,0.024008226,0.2732113003730774,0.2,0.2434326171875,-0.030357180163264275,-0.0019264822876721155,0.9998123039404163,-0.3397082816809416,1560,0.0003
1329,1277952,961,156,933.7005555399998,266.57,7.768582259757296e-05,0.025023721,0.2711538076400757,0.2,0.25068359375,-0.009759658947587013,-0.003200620245115715,0.9997938388260081,-0.3313818094320595,1570,0.0003
1329,1286144,967,157,931.3429311500003,265.72,0.00011718141517462755,0.023349395,0.26948240399360657,0.2,0.25089111328125,0.00379500025883317,-0.002733819307104568,0.9996357078198344,-0.3104226490482688,1580,0.0003
1329,1294336,973,158,928.0910009600002,264.51,0.00010021388265499809,0.021731451,0.2681407630443573,0.2,0.253955078125,-0.01053483784198761,-0.004795474391357857,0.9997365201706998,-0.303404397983104,1590,0.0003
1329,1302528,979,159,926.65116231,263.61,8.462002284090886e-05,0.022208285,0.2672043740749359,0.2,0.258154296875,0.03588114678859711,-0.0025704778750878176,0.9998172204504954,-0.28712837882339953,1600,0.0003
1329,1310720,985,160,920.5557829099998,262.0,9.820310195891579e-05,0.023403427,0.2661724090576172,0.2,0.2553466796875,-0.016103409230709076,-0.0029603366787341657,0.9997839399584336,-0.2753517236560583,1610,0.0003
1329,1318912,992,161,919.3673451499999,261.38,0.00032630297869502557,0.026834408,0.26699861884117126,0.2,0.29248046875,0.05181563273072243,-0.004048807650178787,0.9986500898376107,-0.2829164616763592,1620,0.0003
1329,1327104,998,162,920.4922067499999,261.67,0.0001119665278906723,0.023182875,0.2652590572834015,0.2,0.2619140625,-0.02318943850696087,-0.003832903494367201,0.999448545917403,-0.2661353971809149,1630,0.0003
1329,1335296,1004,163,923.4156113500001,262.66,0.00010073118480562471,0.023170386,0.26282361149787903,0.2,0.24931640625,0.011524536646902561,-0.002229120045558375,0.9997542795317713,-0.2412977389059961,1640,0.0003
1329,1343488,1010,164,924.1521138800001,262.58,0.0002184150772478688,0.024988784,0.2649693191051483,0.2,0.2809326171875,-0.04721543937921524,-0.00456057471310487,0.999339152360335,-0.2465091179125011,1650,0.0003
1329,1351680,1016,165,924.7857914199998,262.46,6.46160268956919e-05,0.026937753,0.2643733024597168,0.2,0.266259765625,0.007138479966670275,-0.003432204369619285,0.9998248553747544,-0.2521214189007878,1660,0.0003
