rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,train/entropy_loss,train/n_updates,train/clip_fraction,train/std,train/loss,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/clip_range
83.89155364999999,13,6656,9,64.22,704,1.738664375245571,60,0.223046875,0.13552631437778473,0.5868211984634399,9.80828e-05,0.09558311,0.5941187739372253,0.9121836513280869,0.006572351150680333,0.2
89.90735937999997,14,7168,10,68.04,702,1.737107989192009,65,0.256640625,0.1357649564743042,0.8936210870742798,9.80828e-05,0.052021716,0.23719942569732666,1.7374636560678482,-0.009241888322867453,0.2
95.10771195,15,7680,10,71.52,702,1.7325282856822013,70,0.24453125,0.1358613222837448,0.26072123646736145,9.80828e-05,0.03478954,0.7081852853298187,0.4483973836526275,-0.000536760501563549,0.2
100.51567424999999,16,8192,11,75.32,701,1.7325645178556441,75,0.3421875,0.1357012689113617,0.14621533453464508,9.80828e-05,0.092236765,0.7588915973901749,0.31340061221271753,0.0036632949544582517,0.2
105.93800493999998,17,8704,12,78.64,698,1.7366137981414795,80,0.310546875,0.1355930119752884,0.12559953331947327,9.80828e-05,0.048492543,0.8147593885660172,0.28947796784341334,-0.011266814131522552,0.2
109.30307742,18,9216,13,81.02,696,1.737569709122181,85,0.3015625,0.13560403883457184,0.02739972621202469,9.80828e-05,0.04442244,0.9228441715240479,0.18403312405571343,-0.014061473845504224,0.2
115.35098160999998,19,9728,13,84.88,694,1.7368345394730569,90,0.26484375,0.13563688099384308,0.11281335353851318,9.80828e-05,0.03963918,0.8757387325167656,0.22397571755573153,-0.012496423436095938,0.2
120.16366282000001,20,10240,14,88.08,695,1.7366788804531097,95,0.355859375,0.13556884229183197,0.09527286887168884,9.80828e-05,0.094635,0.9603775963187218,0.11323256571777165,-0.020318899780977517,0.2
126.33099436999998,21,10752,15,91.5,694,1.7384816765785218,100,0.258203125,0.1355448067188263,1.077889323234558,9.80828e-05,0.047334544,0.5963718295097351,1.1134489649906754,-0.008458560012513772,0.2
128.8681144,22,11264,16,93.42,692,1.7395193591713904,105,0.3296875,0.13546375930309296,0.542750895023346,9.80828e-05,0.046217777,0.6864635944366455,0.924366769567132,-0.007251744891982525,0.2
133.70335629,23,11776,17,97.63,692,1.7411640733480453,110,0.22265625,0.13538485765457153,0.39216065406799316,9.80828e-05,0.019394318,0.5773413181304932,0.7234240375459194,-0.009329923521727323,0.2
137.92133301,24,12288,17,100.73,690,1.7421432614326477,115,0.255078125,0.13540653884410858,1.3040885925292969,9.80828e-05,0.029367568,0.24030280113220215,1.9538318626582623,-0.006047067267354577,0.2
142.60623983,25,12800,18,103.79,689,1.740307579934597,120,0.309375,0.1356274038553238,0.5832000970840454,9.80828e-05,0.04667969,0.48820531368255615,1.2324715659022332,-0.005513389548286796,0.2
146.29094825,26,13312,19,106.66,689,1.7371364787220955,125,0.243359375,0.13555733859539032,0.06750088930130005,9.80828e-05,0.02380089,0.8696041703224182,0.2778853137977421,-0.01125041804043576,0.2
148.37051336,27,13824,20,108.22,689,1.738549667596817,130,0.263671875,0.1355373114347458,0.21107566356658936,9.80828e-05,0.08176932,0.9050967916846275,0.2952410633675754,0.007020963833201677,0.2
154.28083539,28,14336,20,113.28,689,1.738417173922062,135,0.21484375,0.13562698662281036,1.5108009576797485,9.80828e-05,0.019862205,0.23667240142822266,2.4761189125478267,-0.005727035086601972,0.2
158.85358384,29,14848,21,116.89,689,1.738147546350956,140,0.240625,0.1355132907629013,0.42146992683410645,9.80828e-05,0.0422716,0.7399671077728271,0.9506723556667567,-0.018312919314485043,0.2
162.2750094,30,15360,22,120.62,689,1.7405531376600265,145,0.230859375,0.13539649546146393,0.3111528754234314,9.80828e-05,0.24199437,0.8645615875720978,0.5082513967528939,-0.007891444640699774,0.2
166.45814528,31,15872,23,124.61,688,1.7409146025776863,150,0.1890625,0.13552840054035187,5.0986433029174805,9.80828e-05,0.018038942,-0.27955853939056396,6.782233127951622,0.0031394828809425237,0.2
171.41978532000002,32,16384,23,128.51,687,1.7393109038472176,155,0.33046875,0.1354527324438095,1.4895910024642944,9.80828e-05,0.26247284,0.28683602809906006,2.7328417226672173,-0.0063501775963231925,0.2
175.55898381999998,33,16896,24,131.81,687,1.7415845468640327,160,0.164453125,0.13539071381092072,0.1780555695295334,9.80828e-05,0.036896147,0.4976388216018677,0.7263109117746354,-0.006473754101898521,0.2
178.58052424,34,17408,25,134.53,687,1.7424401953816413,165,0.24453125,0.13533325493335724,0.5148084163665771,9.80828e-05,0.02210409,0.8179641216993332,0.8595563583076,-0.01682910815870855,0.2
178.58052424,35,17920,26,134.53,685,1.7439098462462426,170,0.287890625,0.13521547615528107,0.06711625307798386,9.80828e-05,0.023526605,0.9157639443874359,0.24149524783715606,-0.026347851718310267,0.2
187.68283924999997,36,18432,26,143.81,685,1.745356598496437,175,0.197265625,0.13532596826553345,0.15125249326229095,9.80828e-05,0.015246149,-0.6934645175933838,0.7204508081078529,-0.007834342890419066,0.2
187.68283924999997,37,18944,27,143.81,685,1.7413773730397224,180,0.213671875,0.13558955490589142,0.25597262382507324,9.80828e-05,0.010275874,-0.2584937810897827,0.6559114648029208,-0.002103408135008067,0.2
197.08831743,38,19456,28,153.23,685,1.7358514443039894,185,0.16875,0.1357538253068924,0.3563818037509918,9.80828e-05,0.013326161,-0.46500563621520996,0.6760824527591467,-0.0020236606185790153,0.2
197.08831743,39,19968,29,153.23,684,1.7339577093720435,190,0.14765625,0.13575996458530426,4.254701137542725,9.80828e-05,0.011615466,-0.04351043701171875,8.645761328935624,-0.0009364563273265957,0.2
205.92443274,40,20480,29,162.47,684,1.7347113862633705,195,0.206640625,0.13569000363349915,0.12334664911031723,9.80828e-05,0.011646217,0.2233142852783203,0.4309724494814873,-0.002865929470863193,0.2
205.92443274,41,20992,30,162.47,684,1.7355471551418304,200,0.1375,0.13568352162837982,0.15830004215240479,9.80828e-05,0.017037401,-1.4151663780212402,0.3471131743863225,-0.006507358886301518,0.2
208.78840973,42,21504,31,167.51,684,1.735148386657238,205,0.1890625,0.13572268187999725,0.19222493469715118,9.80828e-05,0.01018128,-0.5200381278991699,0.3636486711911857,0.0008949245850089938,0.2
208.78840973,43,22016,32,167.51,683,1.7346658661961556,210,0.08125,0.13573452830314636,13.63974380493164,9.80828e-05,0.010098439,-0.17236363887786865,29.466835105419158,0.0007849058660212904,0.2
201.75403982000003,44,22528,32,165.82,684,1.7334780022501945,215,0.13515625,0.13587111234664917,0.062396273016929626,9.80828e-05,0.017376278,-3.103407859802246,0.4657013488467783,-0.0032881420353078283,0.2
188.54023491000004,45,23040,33,158.06,683,1.730844908952713,220,0.260546875,0.13593502342700958,3.4319756031036377,9.80828e-05,0.033165388,0.16326451301574707,13.207145377993584,-0.0027879181667231022,0.2
185.69910133000002,46,23552,34,156.91,683,1.729306197166443,225,0.33671875,0.1359841376543045,1.033322811126709,9.80828e-05,0.053827267,0.2879359722137451,2.4375472627580166,0.0005353037326131016,0.2
185.69910133000002,47,24064,35,156.91,682,1.729386566579342,230,0.248828125,0.1359226256608963,1.9874011278152466,9.80828e-05,0.033087462,0.23579388856887817,2.1144091963768004,-0.011305767763406038,0.2
191.88485157,48,24576,36,163.44,682,1.7306259661912917,235,0.084375,0.13589341938495636,0.1319444328546524,9.80828e-05,0.013536712,-0.7295471429824829,0.8775465911254287,-0.003664521616883576,0.2
191.88485157,49,25088,36,163.44,681,1.7327894270420074,240,0.173046875,0.13569848239421844,1.6645474433898926,9.80828e-05,0.014500703,0.3347402811050415,2.795550046861172,-0.01274439594708383,0.2
200.67103649,50,25600,37,172.38,680,1.7365222737193107,245,0.123828125,0.1355794072151184,0.28836876153945923,9.80828e-05,0.018570786,-3.6676855087280273,0.8890115723013878,0.0048403579508885745,0.2
204.39916199000004,51,26112,38,176.53,680,1.7408715799450873,250,0.233203125,0.13534100353717804,0.29019787907600403,9.80828e-05,0.039874263,0.8252798765897751,0.7299235299229622,-0.02318090050248429,0.2
206.41139667,52,26624,39,179.34,680,1.7441880896687507,255,0.19609375,0.1352466493844986,3.374992609024048,9.80828e-05,0.011115976,0.042558372020721436,4.5740013182163235,0.002383414644282311,0.2
211.97986047000003,53,27136,39,185.34,679,1.744618748128414,260,0.1375,0.13532650470733643,5.278602600097656,9.80828e-05,0.009721169,0.27526408433914185,5.549583202600479,-0.008913428394589574,0.2
212.92505903,54,27648,40,186.66,678,1.744470876455307,265,0.1578125,0.13523852825164795,3.552718162536621,9.80828e-05,0.014226586,0.10893011093139648,4.286566677689552,-0.007122436922509223,0.2
219.27656426,55,28160,41,193.43,678,1.744996301829815,270,0.20703125,0.13526037335395813,2.72183895111084,9.80828e-05,0.01768672,0.16013073921203613,4.140004386007786,-0.014191076264251024,0.2
219.27656426,56,28672,42,193.43,679,1.7453544557094574,275,0.21484375,0.1352187842130661,2.5676660537719727,9.80828e-05,0.03556302,-0.13557493686676025,5.2770685136318205,-0.002332424820633605,0.2
225.07687638,57,29184,42,199.29,678,1.7459837317466735,280,0.196484375,0.13519932329654694,0.16641037166118622,9.80828e-05,0.019023985,-0.07947015762329102,0.5912888733670115,-0.008025200152769685,0.2
225.07687638,58,29696,43,199.29,678,1.7457988023757935,285,0.161328125,0.13525180518627167,5.385478496551514,9.80828e-05,0.019458737,0.18935739994049072,5.525726139545441,-0.009675109398085625,0.2
233.20384761999998,59,30208,44,207.97,678,1.7466566905379295,290,0.189453125,0.13507048785686493,0.13904598355293274,9.80828e-05,0.01180202,-1.3322887420654297,0.66570401545614,-0.009281002171337604,0.2
233.20384761999998,60,30720,45,207.97,678,1.7500942543148994,295,0.276171875,0.13502569496631622,0.056644417345523834,9.80828e-05,0.07199734,0.12486577033996582,0.36875440888106825,-0.02441462540300563,0.2
242.21830056,61,31232,46,217.88,678,1.7491469353437423,300,0.170703125,0.13512420654296875,0.15429849922657013,9.80828e-05,0.014193194,-0.05727994441986084,0.4513803066685796,-0.007022091932594776,0.2
242.91117367000004,62,31744,46,219.16,677,1.748139499127865,305,0.176953125,0.13512735068798065,4.969913959503174,9.80828e-05,0.013426125,0.09774339199066162,11.08635213971138,-0.012272456823848189,0.2
242.91117367000004,63,32256,47,219.16,677,1.7496879130601883,310,0.13359375,0.13496874272823334,5.597894668579102,9.80828e-05,0.01229226,0.08872181177139282,11.016819068789482,-0.013363081007264554,0.2
252.38838488,64,32768,48,229.98,677,1.7522983253002167,315,0.08828125,0.1348952203989029,0.28684622049331665,9.80828e-05,0.009123561,-2.958843469619751,0.6730134680867195,-0.004513352533103898,0.2
252.38838488,65,33280,49,229.98,677,1.7520818769931794,320,0.1484375,0.1350124627351761,7.867953300476074,9.80828e-05,0.00819915,0.037747979164123535,10.233865946531296,-0.007841365842614323,0.2
260.37482436,66,33792,49,238.51,677,1.7509086221456527,325,0.134765625,0.13495491445064545,0.28777265548706055,9.80828e-05,0.017113559,-5.581771373748779,0.9754915565252305,-0.0061625282047316435,0.2
260.37482436,67,34304,50,238.51,677,1.7530158028006553,330,0.194140625,0.1348273605108261,0.16363027691841125,9.80828e-05,0.051650357,-1.9356822967529297,0.47803448922932146,-0.01639765886357054,0.2
268.32828129999996,68,34816,51,247.03,677,1.7560698881745338,335,0.153125,0.13467805087566376,0.15655085444450378,9.80828e-05,0.010416972,-0.7798737287521362,0.304127115290612,-0.0022495068958960475,0.2
268.32828129999996,69,35328,52,247.03,677,1.7575403571128845,340,0.16796875,0.13475371897220612,0.1492864191532135,9.80828e-05,0.07189855,-1.0550944805145264,0.35143381552770736,-0.015616778202820569,0.2
273.01763568,70,35840,52,253.9,678,1.7563431411981583,345,0.165234375,0.13472594320774078,0.076712466776371,9.80828e-05,0.018153492,-4.6502885818481445,0.2687270158436149,-0.006608870672062039,0.2
245.91185887,71,36352,53,236.07,678,1.757191789150238,350,0.166796875,0.13469000160694122,7.859565734863281,9.80828e-05,0.024586057,0.1213383674621582,19.304969498515128,-0.008688672911375761,0.2
211.49283627,72,36864,54,210.27,677,1.7579297497868538,355,0.17421875,0.13468116521835327,3.0888402462005615,9.80828e-05,0.02143655,-5.220334529876709,12.821248731017112,-0.003706191055243835,0.2
155.18331894000005,73,37376,55,159.3,677,1.75793297290802,360,0.33828125,0.13467563688755035,0.4812348186969757,9.80828e-05,0.04691533,-1.3513109683990479,0.8196841850876808,-0.005313087967806496,0.2
155.18331894000005,74,37888,55,159.3,678,1.7576057076454163,365,0.306640625,0.13471825420856476,3.1505675315856934,9.80828e-05,0.03796248,0.10432136058807373,2.511030189692974,-0.009129412565380335,0.2
157.73362049000002,75,38400,56,162.07,677,1.7575443878769874,370,0.0984375,0.13466836512088776,0.8222120404243469,9.80828e-05,0.016680755,-3.729768753051758,2.3573837012052534,-0.008126026071840898,0.2
154.4037489,76,38912,57,160.2,677,1.7574221298098565,375,0.18671875,0.1347544640302658,1.2211440801620483,9.80828e-05,0.049358577,0.7964563071727753,2.489131373912096,-0.01248253114754334,0.2
87.15498273000001,77,39424,58,95.77,677,1.7559821397066115,380,0.39140625,0.13478128612041473,0.17156679928302765,9.80828e-05,0.061833467,-6.6323113441467285,0.35413931841030716,0.009423866728320717,0.2
29.136212339999997,78,39936,58,38.18,677,1.755594874918461,385,0.405859375,0.13479900360107422,0.24313601851463318,9.80828e-05,0.046255805,-7.404760360717773,0.25959181496873496,-0.0006282789167016744,0.2
32.428535360000005,79,40448,59,41.32,676,1.7542321741580964,390,0.28203125,0.13490162789821625,0.23428556323051453,9.80828e-05,0.036619388,-13.683929443359375,0.6920772049576044,-0.0105552309891209,0.2
33.42232759,80,40960,60,42.31,676,1.753567610681057,395,0.1453125,0.13483352959156036,6.2677483558654785,9.80828e-05,0.010888178,0.3114636540412903,7.698490759730339,-0.011337935458868742,0.2
33.35873775,81,41472,61,42.21,676,1.7560810834169387,400,0.22265625,0.13464194536209106,1.0547670125961304,9.80828e-05,0.024933666,-2.6073806285858154,2.879513504356146,-0.01594044811790809,0.2
33.35873775,82,41984,62,42.21,676,1.76037545055151,405,0.097265625,0.1344912052154541,1.6696425676345825,9.80828e-05,0.013578808,0.12005358934402466,2.338146711885929,-0.00639780682977289,0.2
43.24541649,83,42496,62,52.01,676,1.7656267255544662,410,0.12890625,0.13406987488269806,0.1745501160621643,9.80828e-05,0.013763182,-4.602438449859619,0.8798179084435105,0.003206182777648792,0.2
43.24541649,84,43008,63,52.01,677,1.7733628496527671,415,0.187890625,0.13395175337791443,1.9647307395935059,9.80828e-05,0.020633368,0.3986002206802368,3.062850325554609,-0.013549595163203776,0.2
53.079151780000004,85,43520,64,61.8,676,1.7763399615883828,420,0.159765625,0.13371862471103668,0.22543123364448547,9.80828e-05,0.013643438,-0.2565608024597168,0.5432457860559226,-0.009791859763208777,0.2
58.847137200000006,86,44032,65,67.5,676,1.7808535397052765,425,0.165625,0.1335405856370926,0.04402661696076393,9.80828e-05,0.027141642,-2.8370022773742676,0.8657496935687959,-0.0149651124374941,0.2
58.847137200000006,87,44544,65,67.5,676,1.7845692500472068,430,0.1671875,0.13342881202697754,4.4706950187683105,9.80828e-05,0.014579114,0.16844749450683594,7.037986055016518,-0.01687050104374066,0.2
68.63272287000001,88,45056,66,77.22,676,1.7850743919610976,435,0.131640625,0.13353072106838226,0.2159392237663269,9.80828e-05,0.010406106,-6.613375663757324,0.49628681447356937,-0.009019625731161796,0.2
68.63272287000001,89,45568,67,77.22,675,1.7850004523992538,440,0.137890625,0.13329976797103882,0.14614108204841614,9.80828e-05,0.024511449,0.4825868606567383,0.29271301347762346,-0.01551760226720944,0.2
78.80384489000001,90,46080,68,87.4,676,1.7912262678146362,445,0.112890625,0.1330677717924118,0.2985287606716156,9.80828e-05,0.010852417,-0.009934425354003906,0.38314522374421356,-0.007794902304885909,0.2
78.80384489000001,91,46592,68,87.4,676,1.7947918146848678,450,0.18203125,0.1330643743276596,11.125467300415039,9.80828e-05,0.014956798,-0.10992324352264404,13.132257238030434,-0.01886996361427009,0.2
88.54780513,92,47104,69,97.11,676,1.795759452879429,455,0.131640625,0.1329280287027359,0.02494404837489128,9.80828e-05,0.016224965,-0.9777159690856934,0.2551302359905094,-0.009221510635688901,0.2
88.54780513,93,47616,70,97.11,676,1.7994031473994254,460,0.13125,0.13269606232643127,0.0347975417971611,9.80828e-05,0.016880868,-2.6107068061828613,0.27348451418802144,-0.014976003463380039,0.2
97.91495125,94,48128,71,106.38,677,1.8037180185317994,465,0.100390625,0.13263311982154846,0.03923826664686203,9.80828e-05,0.007760743,0.1927187442779541,0.14323648742865772,-0.00038634129450656476,0.2
97.91495125,95,48640,71,106.38,676,1.8046160846948625,470,0.181640625,0.13262079656124115,0.06639718264341354,9.80828e-05,0.02582518,-2.2936906814575195,0.25067975362762807,-0.014099717454519123,0.2
109.0850562,96,49152,72,117.51,676,1.8036318346858025,475,0.0890625,0.13269396126270294,0.013151375576853752,9.80828e-05,0.013110554,0.2747836112976074,0.09061446124687791,-0.0036209471465554087,0.2
109.0850562,97,49664,73,117.51,676,1.8028534322977066,480,0.140234375,0.1327003836631775,29.633548736572266,9.80828e-05,0.0066950778,0.017446517944335938,32.84271106719971,0.0005572850001044572,0.2
119.08744767,98,50176,74,127.54,676,1.8008941248059274,485,0.131640625,0.132914200425148,0.14913442730903625,9.80828e-05,0.017239187,-0.7552052736282349,0.2980394748970866,-0.004805551463505253,0.2
124.40146121,99,50688,74,132.83,676,1.7970507338643074,490,0.141015625,0.13298894464969635,9.419571876525879,9.80828e-05,0.039258346,-0.24831366539001465,14.49441376030445,-0.018538857181556522,0.2
124.40146121,100,51200,75,132.83,676,1.7963627830147744,495,0.1046875,0.13298387825489044,14.709062576293945,9.80828e-05,0.012616599,-0.20387470722198486,20.985031306743622,-0.011027214757632464,0.2
134.03663792,101,51712,76,142.46,676,1.798179093003273,500,0.156640625,0.13278019428253174,0.12586189806461334,9.80828e-05,0.018445434,-5.576301574707031,0.582951288856566,-0.01647510868497193,0.2
128.19896371000002,102,52224,77,136.79,676,1.8012194842100144,505,0.2234375,0.13274230062961578,0.18164336681365967,9.80828e-05,0.0426552,-2.7372143268585205,0.469405852816999,-0.017127428308594973,0.2
132.28945858,103,52736,77,140.97,676,1.8016262546181678,510,0.230859375,0.13276314735412598,12.721715927124023,9.80828e-05,0.020461692,0.015658795833587646,11.05799421966076,-0.0028487621922977267,0.2
137.94495396,104,53248,78,146.83,676,1.8002543658018113,515,0.2640625,0.13287629187107086,3.870567560195923,9.80828e-05,0.020486802,0.33385008573532104,5.789753080904484,-0.005901713424827903,0.2
142.84334309999997,105,53760,79,152.17,676,1.7989220097661018,520,0.31484375,0.13287167251110077,0.6419551372528076,9.80828e-05,0.03770049,0.6511399447917938,1.9844822600483893,0.015329398366156965,0.2
147.5388087,106,54272,80,157.08,676,1.7986454993486405,525,0.23125,0.13291454315185547,0.4771546721458435,9.80828e-05,0.027733926,0.9171863347291946,1.2752205699682235,-0.00768700078187976,0.2
151.38239819,107,54784,80,161.15,676,1.798253384232521,530,0.29140625,0.13284973800182343,0.12176497280597687,9.80828e-05,0.021255977,0.9448594078421593,0.4751949762925506,-0.00543477174360305,0.2
155.19433484,108,55296,81,165.18,677,1.7992914140224456,535,0.278515625,0.13288702070713043,0.5532802939414978,9.80828e-05,0.029858219,0.9364482015371323,0.6798123985528945,-0.005746524344431236,0.2
159.52922091,109,55808,82,169.7,677,1.7985131397843361,540,0.267578125,0.13289542496204376,0.4862803518772125,9.80828e-05,0.03389182,0.9230582937598228,0.6832683488726616,-0.004964132735040039,0.2
159.52922091,110,56320,83,169.7,677,1.798167411983013,545,0.178515625,0.13292449712753296,0.39968961477279663,9.80828e-05,0.018316152,0.9097246527671814,1.0546114079654216,-0.011739510615007021,0.2
169.32126888,111,56832,83,179.49,677,1.7977411299943924,550,0.080859375,0.13298724591732025,0.1503121256828308,9.80828e-05,0.0110297855,-1.9700570106506348,0.5652180704288184,-0.012409114628098905,0.2
169.32126888,112,57344,84,179.49,676,1.795534174144268,555,0.187890625,0.133046492934227,0.17336001992225647,9.80828e-05,0.04088245,0.5474282503128052,0.4689998490735888,-0.024502034537727015,0.2
179.09921391999995,113,57856,85,189.25,676,1.797366440296173,560,0.14453125,0.13284187018871307,0.06419076025485992,9.80828e-05,0.017256841,-3.2785372734069824,0.33716817810200156,-0.008742425893433391,0.2
179.09921391999995,114,58368,86,189.25,676,1.8014517664909362,565,0.155078125,0.13271553814411163,0.08128751069307327,9.80828e-05,0.016122323,-1.3432159423828125,0.19568985984660686,-0.013051960070151835,0.2
188.86657520999998,115,58880,86,199.01,676,1.8008470460772514,570,0.217578125,0.13292784988880157,0.10999426990747452,9.80828e-05,0.018653985,0.2470497488975525,0.19041183795779942,-0.02055575744016096,0.2
188.86657520999998,116,59392,87,199.01,676,1.7988244101405144,575,0.196484375,0.13283957540988922,0.10042612999677658,9.80828e-05,0.03375922,-4.672187805175781,0.20453900825232268,-0.016416398785077037,0.2
198.68531404999993,117,59904,88,208.8,676,1.8015249073505402,580,0.165625,0.1327335089445114,0.004196535795927048,9.80828e-05,0.01969115,-0.4947948455810547,0.11379298777319491,-0.016063456051051618,0.2
198.68531404999993,118,60416,89,208.8,676,1.8021544381976127,585,0.176171875,0.13275371491909027,0.0421411469578743,9.80828e-05,0.038671404,-2.1624081134796143,0.19275206895545124,-0.017891765979584306,0.2
209.53871280999996,119,60928,90,219.73,676,1.8029560074210167,590,0.146484375,0.13266080617904663,0.0058219823986291885,9.80828e-05,0.012494698,-5.43613338470459,0.11172080710530281,-0.010465738829225302,0.2
209.53871280999996,120,61440,90,219.73,676,1.8046474382281303,595,0.084375,0.13263584673404694,21.867660522460938,9.80828e-05,0.00784337,0.09189331531524658,24.937866365909578,-0.01217610768508166,0.2
219.29362000999998,121,61952,91,229.45,676,1.8045472279191017,600,0.144921875,0.13263945281505585,0.01483786478638649,9.80828e-05,0.017529478,-4.466601848602295,0.2694856258574873,-0.01740433449158445,0.2
219.29362000999998,122,62464,92,229.45,676,1.8035816535353661,605,0.17578125,0.13275952637195587,0.10868510603904724,9.80828e-05,0.016166147,-13.281397819519043,0.23566289925947786,-0.011416654230561107,0.2
229.04766655999995,123,62976,93,239.21,676,1.802302497625351,610,0.16953125,0.13270142674446106,0.005966736003756523,9.80828e-05,0.018863162,0.3363315463066101,0.05669170101173222,-0.019734649895690383,0.2
229.04766655999995,124,63488,93,239.21,676,1.8029658749699593,615,0.12890625,0.13278432190418243,-0.014231853187084198,9.80828e-05,0.025828317,-6.691951274871826,0.17154246885329485,-0.020263454160885885,0.2
238.67773095,125,64000,94,248.78,676,1.7995827719569206,620,0.141796875,0.13296853005886078,0.04853186011314392,9.80828e-05,0.014454886,-0.6995958089828491,0.05663787154480815,-0.018361987499520182,0.2
238.67773095,126,64512,95,248.78,676,1.7966812714934348,625,0.159765625,0.13299886882305145,9.4243745803833,9.80828e-05,0.08139876,-0.028645634651184082,12.584655138105154,-0.01372190446127206,0.2
248.22736845,127,65024,96,258.19,676,1.7975735276937486,630,0.108984375,0.1328781694173813,-0.0015620533376932144,9.80828e-05,0.011028927,-29.622861862182617,0.10220759613439441,-0.017542450537439434,0.2
248.22736845,128,65536,96,258.19,676,1.7997506365180016,635,0.102734375,0.13286186754703522,0.8452871441841125,9.80828e-05,0.14546669,0.5478474199771881,12.642687629535795,0.013351391744799912,0.2
258.00068331,129,66048,97,267.95,676,1.8016427174210548,640,0.144140625,0.1326545923948288,0.029484767466783524,9.80828e-05,0.010538313,-13.213051795959473,0.07101316023617983,-0.017125812533777207,0.2
258.00068331,130,66560,98,267.95,676,1.8043498560786246,645,0.18046875,0.13266831636428833,0.05009017139673233,9.80828e-05,0.027159473,-73.10943603515625,1.8421300290152431,-0.0076099140685983,0.2
267.78411932,131,67072,99,277.72,676,1.8064046993851661,650,0.177734375,0.13238465785980225,-0.017311494797468185,9.80828e-05,0.012840015,-13.271862030029297,0.06280177566222847,-0.01761214070720598,0.2
267.78411932,132,67584,99,277.72,676,1.8119101256132126,655,0.145703125,0.13223989307880402,0.06376287341117859,9.80828e-05,0.025853908,-2.264244556427002,0.0807483102194965,-0.010893847938859835,0.2
277.52972589999996,133,68096,100,287.45,676,1.8121585369110107,660,0.10859375,0.13240885734558105,0.013741903938353062,9.80828e-05,0.012821068,-2.4566569328308105,0.02618056080536917,-0.01627564588561654,0.2
277.52972589999996,134,68608,101,287.45,676,1.807736809551716,665,0.16640625,0.1325959414243698,0.012719995342195034,9.80828e-05,0.0252328,-5.415874481201172,0.04695331074763089,-0.019362899323459713,0.2
287.29712019,135,69120,102,297.23,676,1.805706200003624,670,0.128515625,0.13259023427963257,-0.01176426187157631,9.80828e-05,0.012485593,-0.7204728126525879,0.017394825699739158,-0.010683558054734022,0.2
287.29712019,136,69632,102,297.23,676,1.8065434977412225,675,0.1421875,0.1324564665555954,-0.01389438658952713,9.80828e-05,0.0251025,-2.802365303039551,0.03759454948594794,-0.012035468657268211,0.2
