rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/std,train/learning_rate,train/clip_range,train/clip_fraction,train/loss,train/explained_variance,train/approx_kl,train/n_updates
16.50942027,2048,19.17,1,1048,1,,,,,,,,,,,
22.677854550000003,4096,23.68,2,876,4,-0.014152255783847068,0.5920871062669903,-4.2312814593315125,0.9845161437988281,0.0003,0.2,0.091552734375,0.2118850201368332,-0.025243520736694336,0.009327004,10
37.5991478,6144,32.17,3,830,7,-0.030655110740917736,0.37616809946484864,-4.177102898061276,0.96614009141922,0.0003,0.2,0.219189453125,0.11315730214118958,0.5161064863204956,0.020623382,20
64.91956312,8192,44.62,4,811,10,-0.028421361904474907,0.5048814604058862,-4.116298079490662,0.9448568224906921,0.0003,0.2,0.190283203125,0.22225847840309143,0.3412829041481018,0.0180854,30
87.0423768,10240,51.96,5,799,12,-0.01765460444294149,0.36623947150073943,-4.064166824519634,0.9322440028190613,0.0003,0.2,0.1087890625,0.18635985255241394,0.16238319873809814,0.010813266,40
112.83502282,12288,61.46,6,790,15,-0.020666955862543544,0.2701640587300062,-4.025726683437824,0.9197025299072266,0.0003,0.2,0.1455078125,0.1285790354013443,0.4079931378364563,0.011775766,50
131.79752876999999,14336,68.55,7,786,18,-0.01876303031021962,0.24612500779330732,-3.9964916788041593,0.9147701859474182,0.0003,0.2,0.12080078125,0.08735223859548569,0.44318103790283203,0.009833418,60
156.23558218,16384,77.09,8,785,20,-0.021987509608152322,0.22914164061658085,-3.9821035385131838,0.9092243313789368,0.0003,0.2,0.1359375,0.056192584335803986,0.5684409737586975,0.01198858,70
178.28875007999994,18432,84.86,9,784,23,-0.019525602384237572,0.07977306834654882,-3.9582892298698424,0.9019516110420227,0.0003,0.2,0.132080078125,0.009413110092282295,0.7911715656518936,0.010728033,80
194.56632732000006,20480,89.85,10,783,26,-0.015833733334147837,0.1082111303054262,-3.9288486048579214,0.8928139209747314,0.0003,0.2,0.118408203125,0.05299820005893707,0.8376604914665222,0.009741602,90
209.56253034000005,22528,94.6,11,781,28,-0.017779414188407828,0.08958438087138347,-3.9102190732955933,0.8896908164024353,0.0003,0.2,0.125146484375,-0.008185047656297684,0.8645640462636948,0.010233036,100
224.69376809000005,24576,99.42,12,781,31,-0.01736888175510103,0.03909148770326283,-3.8959792077541353,0.883695125579834,0.0003,0.2,0.1390625,0.021011117845773697,0.9402206018567085,0.011993289,110
237.63977336,26624,103.67,13,778,34,-0.02073662782640895,0.027247023314703255,-3.8631148867309095,0.8720331192016602,0.0003,0.2,0.14326171875,-0.03233344852924347,0.9531249366700649,0.012990268,120
254.30988238,28672,108.86,14,778,36,-0.018292270417441615,0.0248666430125013,-3.8255828231573106,0.86189866065979,0.0003,0.2,0.1314453125,-0.021174289286136627,0.9562935568392277,0.011064267,130
274.48470902,30720,115.17,15,777,39,-0.014302008139202372,0.018096603034064174,-3.804536047577858,0.8594308495521545,0.0003,0.2,0.10771484375,-0.014688996598124504,0.9632936604321003,0.00920341,140
292.786046,32768,120.43,16,778,42,-0.010905961660319008,0.008881884068978252,-3.7682194866240026,0.8421006798744202,0.0003,0.2,0.086328125,-0.008940992876887321,0.9816172569990158,0.008269408,150
308.05096920999995,34816,125.33,17,777,44,-0.01460637928394135,0.007645016395690618,-3.7295502819120885,0.8367640376091003,0.0003,0.2,0.115087890625,0.005262614227831364,0.9876785343512893,0.009883184,160
324.71032426,36864,129.53,18,776,47,-0.012779659681837075,0.008320867180736968,-3.703805550932884,0.8270781636238098,0.0003,0.2,0.096240234375,-0.02045467495918274,0.9868393233045936,0.009692084,170
338.03751481,38912,133.07,19,775,50,-0.016238653734035324,0.007442159672064008,-3.680382502824068,0.8238869309425354,0.0003,0.2,0.1119140625,-0.024223312735557556,0.9876788714900613,0.0098226,180
346.34310724999995,40960,134.8,20,775,52,-0.013087571147480048,0.0064965369652782105,-3.669153118133545,0.8223655819892883,0.0003,0.2,0.103466796875,-0.01921161077916622,0.9890543753281236,0.008640391,190
351.17982837000005,43008,136.03,21,775,55,-0.01225732290185988,0.009411582567554432,-3.6648220881819724,0.8200407028198242,0.0003,0.2,0.0955078125,-0.020721130073070526,0.9854144724085927,0.00814271,200
358.94222714999995,45056,138.48,22,773,58,-0.017191710241604596,0.009468350146198646,-3.6467726416885853,0.813807487487793,0.0003,0.2,0.127734375,-0.03593346104025841,0.9836439229547977,0.011969589,210
366.51866387999996,47104,140.17,23,774,60,-0.016284961310157088,0.008470495849906001,-3.617864183336496,0.8050268292427063,0.0003,0.2,0.17880859375,-0.03140100836753845,0.9875881364569068,0.017175898,220
373.38126717,49152,140.75,24,773,63,-0.015496396704111248,0.005167379296108265,-3.5725272431969644,0.788958728313446,0.0003,0.2,0.10830078125,-0.04015151783823967,0.9923793589696288,0.00962369,230
379.89824509,51200,142.1,25,772,66,-0.012829145019350108,0.002458771950659866,-3.5171972066164017,0.7768451571464539,0.0003,0.2,0.10361328125,-0.022861087694764137,0.994487623218447,0.007972445,240
386.93946327000003,53248,143.07,26,771,69,-0.01646945324464468,0.002150049057308934,-3.4892867244780064,0.7713680863380432,0.0003,0.2,0.126123046875,-0.02168845944106579,0.995711219497025,0.011697795,250
