rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/std,train/learning_rate,train/clip_range,train/clip_fraction,train/loss,train/explained_variance,train/approx_kl,train/n_updates
19.211167172043012,2048,21.892473118279568,1,1042,1,,,,,,,,,,,
27.53808499,4096,26.75,2,885,4,-0.02160110497061396,0.67440623533912,-4.2255506560206415,0.9819369316101074,0.0003,0.2,0.141162109375,0.08107805997133255,0.13650918006896973,0.01551286,10
47.13518755,6144,37.62,3,837,7,-0.03254984449595213,0.442348871473223,-4.172834420204163,0.9659258723258972,0.0003,0.2,0.21572265625,0.19049568474292755,0.399617075920105,0.020172164,20
69.26790650999999,8192,49.5,4,819,9,-0.027068561915075406,0.4192988642025739,-4.1301834166049955,0.9514241814613342,0.0003,0.2,0.182470703125,0.13907073438167572,0.346744179725647,0.014460706,30
92.11232937999999,10240,61.25,5,808,12,-0.02555338055535685,0.31865731356665494,-4.092629835009575,0.9429658055305481,0.0003,0.2,0.174755859375,0.11106418073177338,0.29957079887390137,0.013477095,40
111.85058815000001,12288,69.17,6,800,15,-0.02056449235678883,0.24202339882031082,-4.088945414125919,0.9471907019615173,0.0003,0.2,0.14931640625,0.08019609749317169,0.3682841658592224,0.012305509,50
134.3694031,14336,77.81,7,796,18,-0.021951690246351064,0.23214101719204336,-4.081865546107292,0.9397454261779785,0.0003,0.2,0.142822265625,0.06090486794710159,0.5128645598888397,0.0120893195,60
155.92040884000002,16384,86.49,8,791,20,-0.020878269243985413,0.18821380827575923,-4.057721555233002,0.933892548084259,0.0003,0.2,0.140771484375,0.06371167302131653,0.5293594598770142,0.010930344,70
177.13131136000004,18432,93.96,9,788,23,-0.012462065817089751,0.13944817890878766,-4.045961661636829,0.9311355948448181,0.0003,0.2,0.085595703125,0.03013218194246292,0.6276052594184875,0.008460208,80
200.84996775999997,20480,102.69,10,784,26,-0.011878699251974467,0.07226105706067756,-4.019851522147656,0.9193267226219177,0.0003,0.2,0.101220703125,0.018111154437065125,0.8246741145849228,0.00856789,90
216.89075081000001,22528,108.86,11,782,28,-0.011311887163174106,0.032419778499752284,-3.982430224120617,0.9065670967102051,0.0003,0.2,0.07822265625,0.0029514674097299576,0.9205223694443703,0.0073141,100
221.86773397999997,24576,110.23,12,780,31,-0.01404490212298697,0.04346117808308918,-3.937545970082283,0.8953718543052673,0.0003,0.2,0.12841796875,-0.015661150217056274,0.9348224848508835,0.010805083,110
231.27060233,26624,113.15,13,780,34,-0.011113158606167416,0.008514058803848456,-3.9347885325551033,0.900892972946167,0.0003,0.2,0.0826171875,-0.009501682594418526,0.9774343017488718,0.007747618,120
237.10867612000004,28672,114.98,14,779,36,-0.016342889133375137,0.004957703778200084,-3.9210483126342295,0.8903530240058899,0.0003,0.2,0.151611328125,-0.008485790342092514,0.9899016227573156,0.010999464,130
242.22652591000002,30720,116.4,15,778,39,-0.013709822348027955,0.004068643684877316,-3.899898272007704,0.887622594833374,0.0003,0.2,0.11923828125,0.00398456072434783,0.9924888308160007,0.009524066,140
247.71771406000005,32768,118.25,16,779,42,-0.016590247651038226,0.005853355790895876,-3.870020803064108,0.8743745684623718,0.0003,0.2,0.1265625,0.0019706471357494593,0.9888459658250213,0.009419871,150
257.06863804,34816,120.67,17,777,44,-0.01557081369246589,0.0045504571411584035,-3.843267996609211,0.8710682988166809,0.0003,0.2,0.137744140625,-0.0008351737633347511,0.9933369611389935,0.010458449,160
265.26104549,36864,123.14,18,777,47,-0.02174865640408825,0.008151571622147458,-3.7979490876197817,0.8519885540008545,0.0003,0.2,0.16328125,-0.032363224774599075,0.9806785676628351,0.014740067,170
276.29870314,38912,127.42,19,776,50,-0.01833788725634804,0.008065383530629333,-3.7548744179308415,0.8435561060905457,0.0003,0.2,0.1423828125,-0.03277028352022171,0.9860448949038982,0.0116973,180
288.13978873,40960,131.32,20,776,52,-0.020095849661447573,0.005823787955887383,-3.7276836156845095,0.8357743620872498,0.0003,0.2,0.16142578125,-0.028643853962421417,0.987941537052393,0.0128050875,190
300.09378699999996,43008,135.67,21,775,55,-0.019091882879729384,0.0048999810525856445,-3.6914241299033166,0.8250741958618164,0.0003,0.2,0.14609375,-0.031172174960374832,0.9863735977560282,0.013837764,200
310.50759093,45056,139.89,22,774,58,-0.011989696166710927,0.0031370134420285467,-3.671649043262005,0.8229522109031677,0.0003,0.2,0.0970703125,0.01265100296586752,0.9906657906249166,0.008453675,210
320.90272761,47104,144.41,23,773,60,-0.012931776119512507,0.0025083714575885097,-3.6688748501241206,0.8240148425102234,0.0003,0.2,0.110595703125,-0.04556599259376526,0.9937982293777168,0.010347925,220
330.11114691,49152,148.75,24,772,63,-0.018607599382812624,0.0017265020800550702,-3.667978559434414,0.8218989968299866,0.0003,0.2,0.1505859375,-0.028464753180742264,0.9964835876598954,0.01142727,230
337.9656948,51200,151.3,25,771,66,-0.0147340912517393,0.0016585678340561572,-3.6512809045612813,0.8160824775695801,0.0003,0.2,0.111083984375,-0.003700128523632884,0.9967847208026797,0.010321561,240
345.85818368,53248,152.75,26,771,69,-0.01503769755072426,0.004141537527539185,-3.6395041778683663,0.8156515955924988,0.0003,0.2,0.124365234375,0.00810312107205391,0.9884249810129404,0.009547977,250
351.3273597900001,55296,153.2,27,770,71,-0.016890199123008643,0.002682365361761185,-3.611964180320501,0.8022230267524719,0.0003,0.2,0.130517578125,-0.011114174500107765,0.9951061210595071,0.011413709,260
357.3143629,57344,152.85,28,770,74,-0.016995077182218665,0.0018884742488808116,-3.5661481611430643,0.790678083896637,0.0003,0.2,0.140185546875,-0.0029907403513789177,0.996116578578949,0.012629152,270
363.0767864199999,59392,152.27,29,769,77,-0.013133571697107983,0.0013670677481059101,-3.5279167868196963,0.7821791768074036,0.0003,0.2,0.136328125,-0.02714267000555992,0.9975683570373803,0.012992093,280
368.46497085000004,61440,150.68,30,769,79,-0.009183941759692971,0.0016996541973639979,-3.4987359426915647,0.7755953669548035,0.0003,0.2,0.1109375,-0.014796121045947075,0.9973196326754987,0.008355498,290
373.77364477000003,63488,148.9,31,769,82,-0.015001964967814274,0.001456779895852378,-3.4549443565309046,0.7602745890617371,0.0003,0.2,0.129248046875,-0.03235707804560661,0.9976525660604239,0.011851065,300
380.2577185700001,65536,148.49,32,770,85,-0.011296831654908602,0.0012601062046087464,-3.410785222798586,0.7538983225822449,0.0003,0.2,0.10908203125,-0.0356534980237484,0.9982541332719848,0.009176684,310
384.61883770000003,67584,148.22,33,769,87,-0.012597235569410259,0.0009644435708651145,-3.3867906615138055,0.7481864094734192,0.0003,0.2,0.13984375,-0.0275981854647398,0.9986178588587791,0.0095987,320
390.5463323099999,69632,148.37,34,769,90,-0.013351158755540382,0.001306147198920371,-3.3493818029761315,0.7349361777305603,0.0003,0.2,0.105322265625,-0.024993903934955597,0.9983022374799475,0.00890225,330
394.85981244999994,71680,149.03,35,769,93,-0.01399399955116678,0.0006733748657097749,-3.29004772529006,0.7205302119255066,0.0003,0.2,0.14580078125,-0.012284405529499054,0.9989276275737211,0.011117401,340
399.04577762,73728,149.32,36,768,95,-0.008383251928171376,0.0008677870197971061,-3.2463214710354804,0.7123345732688904,0.0003,0.2,0.103173828125,-0.013154353015124798,0.9988438336877152,0.010038693,350
403.84209115000004,75776,150.16,37,768,98,-0.010327371959283483,0.0006976354105972859,-3.2110446363687517,0.7044469714164734,0.0003,0.2,0.112109375,0.009022897109389305,0.9989735530689359,0.011336169,360
406.61895222000004,77824,150.44,38,768,101,-0.0137321270594839,0.0005750484440795844,-3.1952313713729383,0.7030622363090515,0.0003,0.2,0.134765625,-0.024190086871385574,0.9991007512435317,0.010764448,370
409.23094676999995,79872,151.09,39,768,103,-0.010270068202225957,0.001031959759802703,-3.174363457411528,0.6958923935890198,0.0003,0.2,0.122216796875,0.023009227588772774,0.9983177591348067,0.011993403,380
413.3321999700001,81920,152.13,40,768,106,-0.010901676998764742,0.0005828333871704672,-3.140756271034479,0.6873347759246826,0.0003,0.2,0.119873046875,-0.022530246526002884,0.9990977820125408,0.010320406,390
415.58940445,83968,153.06,41,767,109,-0.009848706868069712,0.0003815607138676569,-3.1163482017815114,0.6832124590873718,0.0003,0.2,0.11376953125,-0.029275907203555107,0.9994069115491584,0.010427482,400
417.9160385200001,86016,153.87,42,767,112,-0.01249992504963302,0.0003776576782911434,-3.0930211283266544,0.6776828765869141,0.0003,0.2,0.141064453125,-0.022699512541294098,0.9991960740881041,0.010792359,410
420.91248753,88064,154.98,43,767,114,-0.012204101381939836,0.0007235948085508425,-3.056362346559763,0.6671543717384338,0.0003,0.2,0.1255859375,-0.03242933750152588,0.9986234516836703,0.012602225,420
422.90241515,90112,155.61,44,767,117,-0.010978222334233578,0.00034710021632236023,-3.0146993324160576,0.6600937843322754,0.0003,0.2,0.122265625,-0.02584344707429409,0.9994299464742653,0.011538905,430
425.12540331,92160,156.26,45,767,120,-0.013260588013508823,0.00047886305019346765,-2.989795332401991,0.6555272936820984,0.0003,0.2,0.129345703125,0.003345340024679899,0.9992907323176041,0.009918859,440
428.3099927699999,94208,157.42,46,766,122,-0.010945352872658987,0.00024253121046058368,-2.967635703086853,0.6522364020347595,0.0003,0.2,0.137353515625,0.029884925112128258,0.9995237438997719,0.010625306,450
430.45775926000005,96256,158.0,47,766,125,-0.01118423952430021,0.00026031835702724495,-2.9416425831615927,0.6439469456672668,0.0003,0.2,0.12119140625,-0.000993113499134779,0.9995710127404891,0.01164463,460
432.66954518000006,98304,158.87,48,766,128,-0.012553675578237744,0.0002228100548109069,-2.8937723465263843,0.6307060718536377,0.0003,0.2,0.129931640625,-0.02113301306962967,0.9996140719449613,0.014055227,470
433.84438276000003,100352,159.14,49,766,130,-0.008311158280412201,0.00024174128991489853,-2.860078564286232,0.6280301213264465,0.0003,0.2,0.132958984375,-0.03944242745637894,0.9993310881545767,0.011612913,480
435.61205659000007,102400,159.63,50,766,133,-0.010945915090269409,0.0002956933766427028,-2.8176812224090098,0.6154137253761292,0.0003,0.2,0.124462890625,-0.016547469422221184,0.999530210508965,0.013058707,490
436.44543022,104448,160.0,51,766,136,-0.012576034608355258,0.00026119989802282363,-2.774066149443388,0.6098354458808899,0.0003,0.2,0.1357421875,-0.03796425461769104,0.9996472531638574,0.0122855315,500
438.51442867,106496,161.01,52,766,138,-0.006688285473865107,0.0002665657145143996,-2.765686870366335,0.6110351085662842,0.0003,0.2,0.11796875,-0.004396454431116581,0.9995169807225466,0.008766333,510
439.7657201599999,108544,161.71,53,766,141,-0.006188872296479531,0.0006400091693194554,-2.7417607314884664,0.601206362247467,0.0003,0.2,0.11435546875,-0.00701317610219121,0.9986155919032171,0.009997512,520
440.66043321999996,110592,161.94,54,766,144,-0.012524916334405134,0.00021378102526341535,-2.7203811444342136,0.6001460552215576,0.0003,0.2,0.136083984375,-0.01125564519315958,0.9995066660339944,0.01245271,530
441.56578331,112640,162.51,55,766,146,-0.008383438565942924,0.00015106761012475544,-2.716513302922249,0.5998659729957581,0.0003,0.2,0.124462890625,-0.009047945030033588,0.9997448791982606,0.011773615,540
442.45710438000003,114688,162.9,56,766,149,-0.006823002244345844,0.00035481214360970624,-2.7229318767786026,0.6021242141723633,0.0003,0.2,0.129052734375,0.013573244214057922,0.9994307697052136,0.015703086,550
444.69991267999995,116736,163.78,57,766,152,-0.01006210786581505,0.00031623546467471895,-2.723090943694115,0.6014353632926941,0.0003,0.2,0.127490234375,-0.0037166618276387453,0.9995200491102878,0.008335298,560
445.88651651,118784,164.09,58,766,154,-0.009851635675295256,0.0006324184053937643,-2.7076365053653717,0.5953275561332703,0.0003,0.2,0.14189453125,-0.04069577157497406,0.9989458398194984,0.010645047,570
447.75010084,120832,164.47,59,766,157,-0.009748390655295225,0.00037848739170840415,-2.685910936444998,0.5947821736335754,0.0003,0.2,0.135595703125,-0.012834032997488976,0.9992957471986301,0.011747865,580
448.16927906000006,122880,164.45,60,766,160,-0.009160133752448018,0.0003869695705361664,-2.6574945196509363,0.5860896110534668,0.0003,0.2,0.127001953125,-0.014751031994819641,0.9993911006022245,0.012080409,590
449.52723770000006,124928,164.65,61,766,162,-0.009829318613628856,0.00020352411834210216,-2.6213506892323495,0.5793873071670532,0.0003,0.2,0.132861328125,-0.011537340469658375,0.9995618534157984,0.01173154,600
452.73800851,126976,165.61,62,766,165,-0.01500521501438925,0.0002845188651917852,-2.6069433242082596,0.5798010230064392,0.0003,0.2,0.158935546875,-0.025490986183285713,0.9994943544734269,0.016821364,610
457.22792332000006,129024,166.68,63,766,168,-0.008672083939018194,0.0013176583378026407,-2.5978268451988695,0.57657390832901,0.0003,0.2,0.154736328125,-0.014560303650796413,0.996601952239871,0.0129159065,620
464.21100854,131072,168.31,64,766,170,-0.009580481602461078,0.0009746274124154298,-2.580709094554186,0.5718762278556824,0.0003,0.2,0.14111328125,0.0008757836185395718,0.9971766043454409,0.013095273,630
469.05987568999996,133120,169.37,65,766,173,-0.008378585366881453,0.001625053130555898,-2.5582584746181967,0.5682002305984497,0.0003,0.2,0.155322265625,-0.015843400731682777,0.9934433079324663,0.011043184,640
476.31144704999997,135168,171.16,66,767,176,-0.011414442546083592,0.001638389278014074,-2.535298617184162,0.56318598985672,0.0003,0.2,0.151513671875,0.0061577497981488705,0.995620418805629,0.013398216,650
490.53591894,137216,174.79,67,767,178,-0.011351539044699165,0.003379361306724604,-2.525862902402878,0.563507616519928,0.0003,0.2,0.133203125,-0.01061081513762474,0.9907572595402598,0.011584027,660
502.37380195,139264,177.89,68,766,181,-0.01559851428755792,0.002686697644821834,-2.514697227627039,0.5599126815795898,0.0003,0.2,0.185498046875,-0.01625066250562668,0.9938454488292336,0.014852649,670
515.87914825,141312,181.41,69,766,184,-0.012095669364498463,0.0028759999473550123,-2.4932943187654018,0.5571005344390869,0.0003,0.2,0.156396484375,-0.016121050342917442,0.9930613609030843,0.014225166,680
529.0951718800001,143360,184.92,70,766,186,-0.012993527833896224,0.0026195312086201737,-2.4915797472000123,0.5592662692070007,0.0003,0.2,0.163623046875,-0.01811346411705017,0.9936121981590986,0.016017608,690
543.55597038,145408,188.75,71,766,189,-0.011916624454170233,0.0016416387012213817,-2.4923996038734915,0.5572799444198608,0.0003,0.2,0.163427734375,-0.029990864917635918,0.9962042714469135,0.010806284,700
